"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0293175339870292,0.0650348507603129,0.0154727740753813,0.650261864272243,0.166011479932773,0.0125302983630968,0.0181987157855206,0.0116098987827574,0.0158058981944839,0.0157566858464016
0.0209526462650883,0.012398001936497,0.405635541276599,0.00884633125090338,0.00838041584699273,0.0110733743950047,0.0678060812992936,0.00923445728583239,0.378302511248164,0.0773706391956256
0.0798043170446262,0.0588184188374876,0.107249072757083,0.0467763624521587,0.0458734290300538,0.152376123022948,0.105179274147911,0.101681065681689,0.116128724730166,0.186113212295876
0.0240013446780322,0.0209276957201443,0.025750271928998,0.0186827335454352,0.0188566889345089,0.447631854719605,0.0260107192077075,0.357463535657157,0.0269212800654515,0.0337538755429598
0.014045134224808,0.0119331218556985,0.0156569137011795,0.0104475779914024,0.0104878443569801,0.791627953433246,0.0156871556972654,0.0924656005406255,0.0164353053015734,0.0212133928972209
0.0335334702762008,0.015947498577099,0.0830767209692918,0.0104798809107383,0.00979449250471295,0.0107149944524733,0.69455833215387,0.00901933293561002,0.0854598196469646,0.0474154575730394
0.0175263184356972,0.0374832934904858,0.0094153693186237,0.770505768639588,0.12006120704859,0.007665591352389,0.011034231441777,0.00711727077582667,0.00961265483105428,0.00957829466596914
0.0507010584598361,0.125598082993517,0.0258654027276215,0.495810089683082,0.180164102991189,0.0201341571022198,0.030610450406153,0.0185966188874318,0.0264051152244269,0.0261149215245224
0.0195061061450762,0.0166207509725801,0.0214430978777152,0.0145664249255241,0.0146357723052435,0.713854884945998,0.0215951687514822,0.126283393605995,0.0225113721289748,0.028983028341411
0.0130685659796542,0.0115574957960138,0.0140750387429045,0.0104645686342538,0.0105820998957252,0.11391046705881,0.0141292723561661,0.779549543500176,0.0146554231773804,0.0180075248589163
0.0423516847721523,0.0274200083070873,0.111223064587166,0.0204863378897384,0.0196927647961832,0.0356027827025334,0.0842423977156426,0.0281143852350785,0.129388422860064,0.501478151134354
0.00796117915848381,0.00703429989316633,0.00851133477489148,0.00635772119760383,0.00643101404296375,0.0799583305757965,0.00857454390148807,0.855364452702284,0.00887050243224485,0.0109366213210775
0.0341825833042981,0.0639286465171073,0.0195875831326029,0.384388383596765,0.403569102009593,0.0164306030406591,0.0226526500726955,0.0153743420649643,0.0199669104344769,0.0199191958268383
0.309152539112217,0.0773459823896264,0.100041197894993,0.0433515556313611,0.0394855347403144,0.0319646859500565,0.184163500317919,0.0275170263397065,0.103063989855539,0.0839139877682663
0.0337783154560046,0.849601821470447,0.0117715509791171,0.0291382222496649,0.0228518941492075,0.00756439875517063,0.0148339844516351,0.00681235075333572,0.0120517857601696,0.0115956759752477
0.0197672370377468,0.0112476148164747,0.52334763391191,0.00788284930302518,0.00743944208753366,0.00925851908916417,0.0788695362447511,0.00776112838869444,0.279328010910677,0.0550980282100233
0.0836363224053476,0.0400172751814097,0.149556131556445,0.0264273444809483,0.0248432203265457,0.029560124840749,0.312684503411673,0.0244187751452609,0.167431658992398,0.141424643659223
0.0707851130709163,0.0551334305040201,0.0890168826233176,0.0454144090174534,0.0449000029105599,0.237049673730137,0.0874978842558215,0.135599554698417,0.0951290247372651,0.139474024452092
0.0164799407175769,0.0145099073509197,0.017600065891787,0.0130674943503861,0.0132118768629863,0.197417590972103,0.0177587806908538,0.668840633997681,0.0183614679057664,0.0227522412599406
0.0142194553933547,0.00812496153475901,0.492956035794763,0.00571574837593975,0.0054037397454944,0.00695383686523366,0.0559951211902168,0.00579569450636528,0.356056300409335,0.0487791061845387
0.0668059667022164,0.0462595978154907,0.12525672983667,0.0357536181266256,0.0346773508591598,0.0797352996054067,0.108149973753795,0.0600835819238369,0.138987962479886,0.304289918896912
0.012943211015383,0.0110171730802352,0.01438335698659,0.00965835592391552,0.00969931176902362,0.804335492030464,0.0144218769665196,0.0890065275502033,0.0150941853232875,0.0194405093543784
0.62937800261266,0.0865161369153139,0.0404945767157023,0.0364960663041457,0.0321859808673214,0.0194240911389114,0.0584478644338627,0.0169865863216759,0.0417494693843368,0.0383212253060698
0.0182368977878809,0.0107244206999628,0.421473626751097,0.00763354523237389,0.00722953787459147,0.0095270549638075,0.0609652986495898,0.0079405927555067,0.388451230512128,0.0678177947730617
0.00945512768614691,0.00839735679262678,0.0100728529033804,0.00762460062792657,0.00771972279226086,0.078460229496791,0.010147125523267,0.844786159345723,0.0104867035311884,0.0128501213006892
0.0214224344243236,0.0370222732855108,0.0126181519092025,0.121208272993984,0.745537207962837,0.0112261847958762,0.0145222748054396,0.0105415569431528,0.0128841114106144,0.013017531469059
0.464319114280859,0.0779790090126288,0.0724493714954529,0.0406797368883017,0.0366890303150665,0.0270040698496054,0.119151112937456,0.0233837896337014,0.0746144419407951,0.0637303236461333
0.134505838366858,0.0521725013744266,0.128108582175761,0.03220104331803,0.0297636777252106,0.0282876928686735,0.345638706012327,0.0240865066318179,0.131706348831381,0.0935291026955143
0.0400277708529665,0.0208246933476528,0.216975377654813,0.0141307272318549,0.0132826244541386,0.0157524703966854,0.356592489273274,0.0131744716438869,0.221604923283304,0.0876344518614248
0.007596342677236,0.00673846863997204,0.00810073857307865,0.00611196121229144,0.00618680469857303,0.0656156397840392,0.00815990796449805,0.872703723195861,0.00843552266243302,0.0103508905920174
0.024540532857585,0.0206749401860125,0.0279460881098209,0.0180055794877927,0.018039214077181,0.658383620835894,0.0278187343839125,0.136977926966399,0.0293617740367678,0.0382515890586345
0.647410028673562,0.0581508189297584,0.0448886414344381,0.0290233278273571,0.0261510262823357,0.0187860374260626,0.0709141980257215,0.0162272298168303,0.0465613641395067,0.0418873274444275
0.0333301780755172,0.0200385157282271,0.212318865960284,0.0144478937905536,0.0137504005493388,0.0199971954814229,0.0950830670905819,0.0163855190611415,0.294289273809131,0.280359090453802
0.0726962345425827,0.0315368666691652,0.111280943490952,0.0201672383357695,0.0187791960693042,0.0195932832125256,0.516237649993018,0.0165206254205569,0.11628362506865,0.0769043371974753
0.0240661452426526,0.0493227130988652,0.0132280463490889,0.678147776665878,0.172151381767851,0.010753338973073,0.0154278054554381,0.0100112231070927,0.0134893614309211,0.0134022079091391
0.0114601060742972,0.0100858432979114,0.0123284807847873,0.00908780081981594,0.0091842682963647,0.130511960934071,0.0124015748375801,0.776173413154026,0.0128554449024633,0.0159111068986829
0.0286076269908346,0.0156720435402928,0.348446483939859,0.01084314661637,0.0102246844344815,0.012686187228774,0.151423308538254,0.0105845575317503,0.330252506959787,0.0812594542195965
0.0183776300662616,0.037095096813966,0.0101394197920967,0.710130644262473,0.175630653754712,0.00836041853046766,0.0118187600764443,0.00778664305469154,0.0103456262570585,0.0103151073918282
0.0152188955975144,0.0315838368330574,0.00828608714689434,0.780839618409818,0.124385958642449,0.0067940015608007,0.00968471420392048,0.00631776609348852,0.00845749218673665,0.00843162932531981
0.0336680080812575,0.0201745184763443,0.191658321020832,0.0145297013552203,0.013832571745188,0.0202969253058402,0.0955503193286624,0.0165811577246701,0.263462231690652,0.330246245271334
0.00825563164135512,0.00731926109553266,0.00882617710788368,0.00663727569321637,0.00671704416761521,0.0709794495051655,0.00888221703096019,0.86191546068937,0.00919017023170752,0.011277312837194
0.0134206761050824,0.0115182560660205,0.014757881924193,0.0101618392602968,0.0102215225094517,0.771501041784489,0.0148242233261011,0.118406413003341,0.0154647983573379,0.0197233476636867
0.0474967763445068,0.0225085920430452,0.109356899265362,0.014740826877115,0.0137552562681627,0.014700861525639,0.593211167661787,0.012422106088529,0.110375684053112,0.0614318298727415
0.0213028942901015,0.0447793384245727,0.0114995606980135,0.703008164203013,0.16425782628254,0.00944499960868341,0.0134656740726784,0.00877327386489695,0.0117435125714729,0.0117247559840273
0.19267111132725,0.384577891560841,0.0501575343898945,0.0826403322398067,0.0687790701803824,0.0292914532510427,0.065600126940595,0.0261099497025689,0.0514362905366431,0.048736239870976
0.0173910690989032,0.0101216892518405,0.529515880351973,0.00716390580898973,0.00677348541234589,0.00866409529508746,0.0611696592994192,0.00725038472831231,0.297306580283201,0.0546432504699275
0.0370009501277482,0.0185033317162,0.134005323598469,0.012370583559626,0.0115951241124482,0.0131965989525388,0.560762716447185,0.0110775743308879,0.136607080675857,0.0648807164790397
0.0168528580019426,0.0148438467210547,0.0182780969592869,0.0133984420294168,0.0135359650475244,0.160116138044304,0.0183152218951545,0.702134205245696,0.0190409402507538,0.0234842858048664
0.0384204523087123,0.0180473635340697,0.0872003577539894,0.0118050678033917,0.0110216083337372,0.0118848216323846,0.671489239088287,0.0100201218030992,0.0893361474999802,0.0507748202423483
0.0131736289081258,0.00759626144530451,0.5449702817236,0.00536135321481933,0.00506990156905142,0.00653140860975679,0.0491262862782277,0.0054502874932828,0.318175642635752,0.0445449481220804
0.0285760114893912,0.064653588142515,0.0150112169074875,0.673069920933047,0.147250494291352,0.0120408068400343,0.0176691707313421,0.0111524117949417,0.0153294849543598,0.0152468939155288
0.0589496110181929,0.153792603615064,0.0294452324831281,0.431382102851593,0.187618812033479,0.0228652952974635,0.0349911393383192,0.0210725904113044,0.0300842640784832,0.0297983488729726
0.0238867251898871,0.0480131204008589,0.0132346899790285,0.651825541487386,0.199748695445634,0.010846921599437,0.0154113392660699,0.0101077876194905,0.01349678452231,0.0134283944898981
0.239226361338634,0.255871590717977,0.060850042942026,0.090041579429595,0.0781745462876224,0.0376703977583973,0.0803697119527462,0.0332322486707986,0.0629009995471543,0.0616625213550499
0.0198249887263174,0.0398632870159411,0.0109648973044628,0.689865774473689,0.186923921730596,0.00903348359438731,0.0127740635061513,0.00841608106639633,0.0111860534915745,0.0111474490904845
0.0218130270667344,0.0193436692812158,0.0229604830446043,0.017509694285305,0.0177352311897848,0.204745925101729,0.0232623172418623,0.619213209472402,0.0239378531711798,0.0294785901451817
0.0181502764440536,0.0380575094744444,0.00986763016377014,0.761488648296407,0.12537706169063,0.00800580595933236,0.0115346376559504,0.0074439472339253,0.0100667161039244,0.0100077669775631
0.0190728057083897,0.016689715324293,0.0207656264710164,0.0149771396521559,0.0151143160572689,0.247636609903812,0.0208163298234948,0.596315828482678,0.0216644834008342,0.0269471451760578
0.022267223483216,0.0403089487893816,0.0127743808935571,0.159773516219503,0.702272482557449,0.0111630114525735,0.0147841503578662,0.0104429666404876,0.0130496209082937,0.0131636986976726
0.0283580355866645,0.0545175058827396,0.016015931280847,0.470761702028118,0.353275243158096,0.0133707931268472,0.0185790873780088,0.012488630293305,0.0163336970165328,0.0162993742488406
0.016182285744649,0.00916133734389472,0.482714891207105,0.00641979601865558,0.00606505315712978,0.00772180076093468,0.0675976226264876,0.00644020735037955,0.345163210858664,0.0525337949321006
0.006958808403829,0.00616672814678174,0.007433018663161,0.00558901226725531,0.00565611523385848,0.0616952463358864,0.00748426579351653,0.881767869417848,0.00774116356408933,0.00950777217377383
0.0310652132235381,0.0191273193819757,0.101708234719784,0.0139527069757063,0.0133441358610705,0.0215972121075824,0.0724840608097644,0.017306685396084,0.124795386714261,0.584619044810233
0.0512037187924574,0.041787510527453,0.060512778778051,0.0355387630141964,0.035407274743202,0.401948040122533,0.0599637341378036,0.162462153794913,0.0640013386074344,0.0871746874819559
0.020893356389039,0.0186477267289319,0.0219339833554943,0.016981827513877,0.0172203565876538,0.160239588309964,0.0222045762243369,0.671136464302192,0.0228354019461971,0.0279067186423143
0.0424645183546254,0.0214333561850505,0.160522877820041,0.014406398583558,0.0135338814979988,0.015967384414042,0.457977420496299,0.0133208138309769,0.173262888953785,0.0871104598636234
0.716213618599167,0.05214060524325,0.03494324356253,0.0248501431404224,0.0222008613847992,0.0149469844881478,0.0534860630694837,0.0129938082806652,0.0360522070028891,0.0321724652286457
0.0127939999388886,0.0109588393951549,0.0141863658883964,0.00966001602288246,0.0097107894373222,0.783276425720214,0.0142072953017189,0.111355340657549,0.0148651203471311,0.0189858072907423
0.00942853764010394,0.00833926187838044,0.0100492123471225,0.0075416813448749,0.00763099892232431,0.0930719509892218,0.0101342880742421,0.830425840370651,0.0104732442315997,0.012904984201479
0.0219796242124113,0.0196640377315581,0.0231898311519199,0.0179621234167801,0.0182156999560124,0.151053233676221,0.0234078103146425,0.671072525369545,0.0241167170541195,0.0293383971167906
0.0799252280086351,0.519676420144603,0.0327492597932347,0.126290551390432,0.0911597890745136,0.0228845317834917,0.0402722057025008,0.020773923924503,0.033521591128184,0.0327464990499023
0.0330466659489403,0.0763734175133864,0.0172542460756702,0.638379202975694,0.153103177590391,0.0137142825741168,0.020331246788594,0.0126954415541584,0.0176160939501434,0.0174862250289054
0.0212618350964128,0.0183464649372654,0.0235227616208246,0.0162780008075273,0.0163822744023379,0.567053530342836,0.0235218305581327,0.257921943025701,0.0246032997971114,0.0311080594118511
0.0612039018713851,0.0415500144893147,0.125109744317525,0.031787379969158,0.030745914190309,0.0652372242228353,0.104685295393995,0.0499965025362981,0.140336575779733,0.349347447229447
0.0144409096164407,0.0127491881741718,0.0156001367064096,0.0115284205894029,0.0116531083533023,0.130472317057878,0.015647778772006,0.751667591966762,0.0162466025021426,0.0199939462614841
0.522665841687962,0.100099987165751,0.0537620684885369,0.0457641767397689,0.0409491600120926,0.0266870133040951,0.0782801266698403,0.0231418480000592,0.055841787413265,0.0528079905186293
0.0296096001113699,0.0530557797835199,0.0170081336596079,0.185948603528988,0.630747978235942,0.0149809060149539,0.0196837697692929,0.0140139154028083,0.0173812937189617,0.0175700197745551
0.0370682538484171,0.081920657032267,0.0195081524887919,0.561493692559178,0.206596601405841,0.0158863045972079,0.0229622464217996,0.014711713926451,0.019937444223158,0.0199149334968884
0.00918819638015383,0.0081315052668591,0.0098605799612819,0.007364409801656,0.00744941445829428,0.0816237982405967,0.00991208576397136,0.843582887082191,0.0102686485764709,0.0126184744685251
0.0366395723089603,0.0182881694902912,0.131127945760979,0.0122300747365876,0.011470095572711,0.0131824503265667,0.562790470093098,0.0110427617549868,0.13654889854925,0.0666795614065705
0.0397859015042315,0.0214868076798782,0.307772251243577,0.0147387355171106,0.0138557548195651,0.0163193511233815,0.22289747686736,0.0137250028015854,0.26408976826088,0.0853289501824315
0.0714608541599779,0.0553927788141581,0.0917014506136931,0.045526934747032,0.0449658459883725,0.22568439413302,0.0895004967849348,0.132379215957079,0.0980793789515398,0.145308649850193
0.030209285911641,0.0252817710550791,0.0345030536740753,0.0218955836616923,0.0219137302383476,0.60363608743891,0.0343845957855406,0.144114394637911,0.0363099888802139,0.0477515087165893
0.0263694777542068,0.0146005177855175,0.410967167010764,0.0101290599419705,0.00954733933516576,0.0117139358560211,0.127804242972133,0.00980869472305642,0.309229338378603,0.0698302262425626
0.0262982247835048,0.0157574317655636,0.331003822568044,0.0113143032116252,0.010735423612557,0.0145875752195184,0.0798713325781515,0.0121252473404496,0.386046438514495,0.112260200406091
0.0214311267322139,0.0187500255439994,0.0230234257152417,0.0167958281631613,0.0169602876654431,0.344680257628836,0.0232176819739192,0.481081595957533,0.0240475638428738,0.0300122067767784
0.0141220843798776,0.0121163175195033,0.0156448377332827,0.0106953445030752,0.0107545154254768,0.752325526363074,0.0156653715935504,0.131404017505049,0.0163872421644088,0.0208847428127017
0.0279127931676951,0.0526031790394669,0.0158938628518251,0.367032971077776,0.459780783232925,0.0134095994257146,0.0184082098081396,0.0125377146035737,0.0162115805195139,0.0162093062733695
0.0231029586843007,0.013281879861556,0.290407185035995,0.00938481802881393,0.00889144052975835,0.0119285138161289,0.0850067858424268,0.00986563280938256,0.440952797583879,0.107177987807759
0.0159497607947443,0.0286505092811513,0.0092157259321802,0.116144045347704,0.784909336176293,0.00805013053255141,0.0106478866044991,0.00753927371983462,0.00941039554511646,0.00948293606592545
0.0388123208953729,0.829537879568038,0.013378336596147,0.0325649353544214,0.0256339725993716,0.00858100071376641,0.0168843463713307,0.00772352003026308,0.0136998799611114,0.0131838079101777
0.0346940932345398,0.841011183470244,0.0123615313620928,0.0317214987860079,0.0246861065189365,0.00798002697316661,0.0155291457041717,0.00719477660233361,0.0126507182377672,0.0121709191107397
0.0187679382314123,0.0327484465747777,0.0110465603327072,0.118083177784069,0.765158279276262,0.00972280971668309,0.0127116110911316,0.00913030604015523,0.0112732510066173,0.011357619946185
0.023254643387498,0.0206663281736809,0.0243999536673046,0.0187384133946311,0.0189891875301816,0.204128292750491,0.0247387174654897,0.60839895668728,0.0254314533178299,0.031254053625613
0.269894395204349,0.0722933037638462,0.106357974468082,0.0414445350176635,0.0379574558758162,0.0324775873664707,0.211266163158674,0.0277799922621714,0.110422875902923,0.0901057169800036
0.279640277783594,0.0743612333003835,0.105320626728264,0.0423493101372909,0.0386883266910776,0.0322846265523735,0.203172073382276,0.0277154418612286,0.108740215916942,0.0877278676465691
0.013082427921684,0.00750349723834414,0.570663502106113,0.00528316074536476,0.00499341744407052,0.00638089979308595,0.0503379360754435,0.00532862799371958,0.293998145734666,0.0424283849475082
0.0222421645499741,0.0492546882688177,0.0118057839001197,0.736976200281721,0.123547796406704,0.00948350669395613,0.0138668269138724,0.00879423919037869,0.0120511347472892,0.0119776590471672
0.0620930450569492,0.0327420180753368,0.177701807103843,0.0223893737365938,0.0211644498956756,0.0275999278605328,0.235794919048282,0.0226140025164635,0.21055331248005,0.187347144226274
0.024257166671876,0.047554761668672,0.0135310455163387,0.526815222015299,0.322621183437716,0.0113148954360307,0.0157393315179261,0.0105516644400099,0.0138092002729029,0.0138055290232287
0.018541005637287,0.0378965889749175,0.0101475354061093,0.711565917321026,0.173121470910965,0.00838024788638764,0.0118489949774743,0.00779714514893424,0.0103588855256003,0.0103422082112987
0.0309563548894491,0.018824850091709,0.121257218093767,0.0136543762854303,0.0130342850009702,0.0202541111659996,0.0781103555023916,0.0163602474937685,0.153982015778982,0.533566185697533
0.0218184187250374,0.0384476769528985,0.0128047858302446,0.149865623552713,0.714455341235774,0.0111757920811758,0.0147414590415835,0.0104909600680485,0.0130637305413561,0.0131362119711688
0.0804702388577092,0.244637713911644,0.0378097618924063,0.284064232814768,0.175213434967929,0.0288479169323666,0.0454545794542535,0.0264237445046899,0.0386981989213705,0.0383801777428639
0.0140262026601979,0.0123212717624524,0.0151682841525384,0.0110891721674093,0.0112008012929432,0.163511459085308,0.0152319320068554,0.72203229676747,0.0158173839893603,0.0196011961154651
0.00859871543281757,0.00758431823847397,0.00923586170171207,0.00684714627911402,0.00692259396102524,0.0890260060851487,0.00929048381914683,0.840986212720803,0.00962619426495262,0.011882467496806
0.00802580619965762,0.00712207580081519,0.00855277565512438,0.00646169226383274,0.00654142441260147,0.0687311411165646,0.00861688656859316,0.866117683812668,0.00890591136758963,0.0109246028025533
0.0354344464676131,0.0209664901327877,0.172751396358735,0.0150220685718904,0.0142992727374774,0.0210214418315382,0.101881276999862,0.0171098645984861,0.231896124226924,0.369617618074685
0.0190616325213087,0.0111493162031476,0.330770270931356,0.00792815523583371,0.00751390190829654,0.0100798219210529,0.0650948750642244,0.00836299690679091,0.456714862400079,0.0833241669079097
0.724381166554608,0.0586555173616533,0.0315189104543395,0.0260687813464455,0.0231442478888946,0.014667855540465,0.0464421798591141,0.0127824145231892,0.0325523522502015,0.029786574221089
0.0102638579163475,0.00905973203327857,0.0109677304187412,0.00817976456454135,0.00827304798210592,0.108644904764755,0.0110550933482218,0.80800316399924,0.0114341155983875,0.0141185893743808
0.0219782065399408,0.0191935858977985,0.0236553733725616,0.0171671915038837,0.0173289869041729,0.388476924234446,0.0238493836786386,0.432725310735808,0.0247156864895207,0.0309093506432292
0.53494893074078,0.118620077607159,0.0481132363617709,0.0474270980820008,0.0416430397196976,0.0241472623074401,0.0682060599266699,0.0211512724411225,0.0496262635313933,0.0461167592819664
